@relation pitchbase

@attribute 18 numeric
@attribute 4.0 numeric
@attribute 0.08139316523779583 numeric
@attribute 109 numeric
@attribute 125.78616352201257 numeric
@attribute 61.059636970515406 numeric
@attribute 317 numeric
@attribute 34.93561191867119 numeric
@attribute 35.66116862659576 numeric
@attribute 156 numeric
@attribute 0.3624143941165391 numeric
@attribute 128.2051282051282 numeric
@attribute 129.776 numeric

@data
36,1.277778,0.230993,28,256.410256,59.406848,391,82.717037,80.864382,78,0.796261,256.410256,257.814
32,1.53125,0.199581,28,256.410256,66.175989,399,62.704463,72.078656,78,0.814594,256.410256,266.667
17,4.882353,0.111376,26,263.157895,38.187626,78,22.002809,32.292795,77,0.513243,259.74026,236.77
13,3.153846,0.071578,17,298.507463,63.950148,83,72.75898,91.230841,83,0.676629,240.963855,265.803
53,0.698113,0.229949,17,298.507463,62.550192,68,58.049487,59.300383,68,0.745922,294.117647,305.95
21,1.666667,0.332105,18,294.117647,42.142748,68,106.79811,109.227294,68,0.863567,294.117647,287.298
22,1.590909,0.360645,18,294.117647,35.021245,68,137.247319,139.68887,68,0.893925,294.117647,294.73
27,0.333333,0.393666,17,298.507463,46.33859,338,145.770467,145.201759,67,0.886337,298.507463,292.56
28,1.25,0.311423,16,303.030303,37.305544,67,107.48195,109.364954,67,0.868657,298.507463,299.087
26,1.192308,0.350748,17,298.507463,38.670421,67,98.599726,101.43577,67,0.866491,298.507463,297.311
30,0.166667,0.441671,18,294.117647,48.977266,68,81.876987,85.813343,68,0.840448,294.117647,298.509
38,1.052632,0.220858,21,281.690141,69.359685,386,57.420956,51.278306,70,0.736287,285.714286,285.714
24,3.625,0.128693,22,277.777778,56.235069,72,27.813785,27.419653,72,0.662249,277.777778,251.155
12,7,0.121067,63,176.99115,62.204445,396,58.794642,68.433939,99,0.568656,202.020202,181.339
12,4.833333,0.106636,39,224.719101,112.893461,353,104.816032,97.725838,85,0.598437,235.294118,227.853
15,3.133333,0.185806,30,250,44.341563,79,54.475801,60.391465,78,0.741457,256.410256,249.547
16,2.4375,0.263174,27,259.74026,33.043303,76,38.860042,47.175362,76,0.776514,263.157895,257.27
16,2.75,0.33444,26,263.157895,39.480647,75,75.734195,83.384603,75,0.889751,266.666667,265.436
20,1.4,0.321093,26,263.157895,35.542558,76,103.756945,103.075622,76,0.868141,263.157895,261.726
25,1.12,0.258891,26,263.157895,31.356236,382,113.196877,112.6415,76,0.88025,263.157895,261.415
26,0.153846,0.170437,28,256.410256,40.890283,77,96.180651,97.730842,77,0.880955,259.74026,259.211
20,4.55,0.244424,29,253.164557,42.109627,78,55.819379,58.98614,78,0.823838,256.410256,254.096
12,6.916667,0.146319,31,246.91358,38.402479,82,40.138384,70.356301,80,0.731377,250,249.559
8,11,0.252421,35,235.294118,46.981881,84,152.8342,172.630463,84,0.85472,238.095238,236.271
6,16.333333,0.122765,43,215.053763,71.865598,89,95.905362,118.015991,88,0.782188,227.272727,211.256
20,1.4,0.181337,32,243.902439,96.982204,399,103.029947,88.794388,81,0.716242,246.91358,245.865
21,1.428571,0.338827,32,243.902439,56.427511,82,146.343039,141.841365,82,0.873573,243.902439,243.869
22,1.181818,0.325657,32,243.902439,42.893609,83,118.326106,115.201426,83,0.855276,240.963855,241.871
14,6,0.228417,33,240.963855,48.406001,84,54.911418,55.508649,83,0.737709,240.963855,238.093
8,10.625,0.111359,34,238.095238,41.714153,85,171.828999,185.733824,86,0.830674,232.55814,238.098
7,12.142857,0.151541,35,235.294118,8.735307,256,208.509392,222.803855,85,0.867126,235.294118,237.066
8,10.625,0.127057,36,232.55814,8.048628,342,239.490156,249.656299,85,0.867077,235.294118,234.57
7,12,0.154994,35,235.294118,11.868934,85,218.482852,231.36956,85,0.866748,235.294118,238.094
8,10.375,0.21491,34,238.095238,13.395973,84,233.207847,244.579173,84,0.868664,238.095238,235.411
8,10.25,0.151429,33,240.963855,14.115935,83,214.940243,226.415005,83,0.862635,240.963855,242.265
7,11.714286,0.174846,31,246.91358,11.314722,329,248.31915,257.427713,82,0.871571,243.902439,243.904
9,3.444444,0.159693,32,243.902439,19.479077,330,139.476717,159.231909,82,0.847682,243.902439,245.471
12,2.666667,0.111445,30,250,46.062583,80,69.180704,80.932834,79,0.794049,253.164557,240.684
16,2.75,0.271689,30,250,31.014186,79,78.122931,87.410858,79,0.850081,253.164557,250
16,2.625,0.349133,28,256.410256,22.690601,79,109.803064,117.11966,79,0.875382,253.164557,259.702
17,2.470588,0.301761,28,256.410256,17.567901,392,128.933813,133.171704,78,0.87775,256.410256,256.41
16,2.25,0.326818,29,253.164557,21.373125,392,144.899791,146.835835,78,0.875335,256.410256,256.409
17,2.117647,0.314949,29,253.164557,22.271975,396,152.33177,153.952328,79,0.879346,253.164557,248.314
17,2.941176,0.273441,30,250,34.451059,80,133.750283,138.157397,80,0.883418,250,252.505
26,0.076923,0.139613,27,259.74026,46.701131,80,65.136076,71.212204,80,0.770882,250,243.897
100,0.03,0.095192,33,240.963855,63.446109,83,36.63969,44.520133,83,0.532759,240.963855,225.226
11,7.454545,0.144778,31,246.91358,43.431282,82,90.253475,116.812967,82,0.806761,243.902439,248.033
7,11.571429,0.192152,32,243.902439,16.197085,82,233.580977,247.788166,82,0.885295,243.902439,247.666
8,10.25,0.199946,31,246.91358,20.898149,81,196.553782,212.574372,81,0.878001,246.91358,247.26
8,10.125,0.099258,56,188.679245,41.141125,81,132.65088,153.066218,81,0.844821,246.91358,225.482
19,1,0.237668,29,253.164557,73.470282,394,65.992803,64.581632,79,0.751319,253.164557,252.918
23,2.391304,0.297102,32,243.902439,75.40779,328,94.760528,89.279204,82,0.783862,243.902439,245.644
25,1.24,0.383487,32,243.902439,46.374472,82,105.973805,105.632196,82,0.855232,243.902439,243.475
15,5.6,0.302691,31,246.91358,47.094037,82,63.626467,64.453933,82,0.777254,243.902439,242.372
8,10.375,0.208068,33,240.963855,29.574931,84,98.720177,123.041622,84,0.820923,238.095238,240.97
8,10.375,0.148669,33,240.963855,11.787269,251,214.217282,228.177752,83,0.873775,240.963855,236.075
7,11.857143,0.110694,220,74.074074,16.418211,83,212.771287,228.350726,83,0.880526,240.963855,240.059
8,10.75,0.100491,32,243.902439,38.615923,83,166.112444,185.750051,83,0.871398,240.963855,218.9
36,0.611111,0.127454,28,256.410256,81.678717,386,76.994564,60.41267,78,0.641768,256.410256,269.893
35,0.657143,0.209797,30,250,67.444683,395,96.625235,87.639295,79,0.80351,253.164557,247.566
31,1.193548,0.220464,30,250,49.726396,79,61.635337,57.49157,79,0.786749,253.164557,253.168
25,0.76,0.319146,30,250,44.474926,399,56.448862,54.388596,80,0.804066,250,250
24,0.958333,0.307208,32,243.902439,40.032498,327,73.958677,71.860674,82,0.836422,243.902439,241.949
24,1.833333,0.315546,33,240.963855,49.101977,83,92.950176,86.648495,83,0.824619,240.963855,243.33
24,0.625,0.313084,34,238.095238,49.324159,338,96.147742,88.449165,84,0.815923,238.095238,236.969
21,0.809524,0.26826,36,232.55814,40.507278,345,79.703449,76.540154,86,0.834847,232.55814,230.111
23,1.043478,0.233882,37,229.885057,43.999871,352,93.815905,87.365505,88,0.813993,227.272727,229.885
22,0.909091,0.248302,39,224.719101,31.41567,358,88.991361,86.333731,89,0.835292,224.719101,224.722
21,1.095238,0.256494,41,219.78022,34.783106,363,95.455126,92.376865,91,0.842038,219.78022,220.324
21,2.190476,0.199195,42,217.391304,34.147453,92,95.896965,93.585353,92,0.829905,217.391304,219.782
15,6.266667,0.19387,42,217.391304,28.349169,93,102.997153,103.996578,93,0.84465,215.053763,214.884
9,10.444444,0.22441,43,215.053763,24.637778,93,122.088885,123.842851,93,0.850551,215.053763,217.709
7,13.571429,0.195331,43,215.053763,24.203855,94,116.070385,144.73065,93,0.841995,215.053763,216.723
7,14.714286,0.180195,44,212.765957,45.0553,94,136.172251,159.988185,94,0.829745,212.765957,211.806
6,16,0.123703,45,210.526316,33.061628,391,198.27565,203.980667,96,0.786686,208.333333,210.342
6,16,0.155245,46,208.333333,15.686138,384,249.607485,263.842247,96,0.868733,208.333333,210.526
6,16,0.143502,46,208.333333,8.251735,384,249.442885,259.989417,95,0.85386,210.526316,210.526
7,13.571429,0.154336,45,210.526316,7.094778,382,230.37927,242.502652,95,0.848612,210.526316,208.684
7,13.428571,0.117651,47,206.185567,11.19646,381,242.16009,252.84252,95,0.850027,210.526316,210.526
7,12.857143,0.114871,47,206.185567,28.384671,377,256.685829,265.179605,93,0.849987,215.053763,207.047
7,12.428571,0.108737,33,240.963855,59.148597,89,223.92916,234.576103,89,0.851055,224.719101,234.92
7,12.428571,0.109778,25,266.666667,27.312186,87,186.925414,201.76806,87,0.849366,229.885057,224.722
8,10.375,0.04797,7,350.877193,41.873265,87,83.579727,109.410994,87,0.794583,229.885057,239.145
46,0.043478,0.061269,28,256.410256,47.040824,86,32.132437,64.648527,86,0.673728,232.55814,228.758
10,6.6,0.096255,12,322.580645,51.392558,64,78.054759,91.917434,64,0.767633,312.5,267.839
11,0.363636,0.093022,39,224.719101,38.390765,66,65.439264,83.220124,67,0.813275,298.507463,303.031
11,2.272727,0.216951,18,294.117647,38.025393,68,74.417831,86.083098,68,0.861126,294.117647,282.315
16,2.5625,0.322817,18,294.117647,41.704823,68,111.940746,118.096636,68,0.876326,294.117647,291.753
16,4.375,0.349229,19,289.855072,50.820499,69,101.58668,107.90867,69,0.865356,289.855072,292.41
11,6.454545,0.143325,21,281.690141,39.519182,71,72.052951,98.991902,71,0.804851,281.690141,274.38
9,8.333333,0.172817,21,281.690141,30.066,357,177.618433,193.290786,71,0.879924,281.690141,274.942
15,2.6,0.207752,22,277.777778,36.264404,72,60.723213,68.949689,71,0.773175,281.690141,278.529
23,1.130435,0.205687,23,273.972603,50.726159,72,37.63654,40.538589,73,0.705128,273.972603,274.589
28,1,0.234255,25,266.666667,55.196302,371,64.74553,67.253855,74,0.837955,270.27027,262.34
30,0.866667,0.276433,25,266.666667,29.122065,373,63.185027,65.365563,75,0.828765,266.666667,266.003
31,0.935484,0.189354,25,266.666667,30.746082,374,71.865498,69.648021,75,0.802165,266.666667,266.003
29,0.862069,0.188979,23,273.972603,60.908425,369,52.949232,53.147972,74,0.777121,270.27027,271.63
39,0.051282,0.21312,22,277.777778,71.756094,72,65.49623,59.631308,72,0.711969,277.777778,277.779
54,0.185185,0.135888,23,273.972603,76.738866,376,60.927763,46.625182,72,0.535473,277.777778,277.779
68,0.088235,0.14422,16,303.030303,87.819397,362,73.887323,30.088269,72,0.353082,277.777778,276.269
74,0.067568,0.089509,118,119.047619,85.626901,398,76.722484,29.822593,18,0.336571,1111.111111,261.426
71,0.112676,0.121968,20,285.714286,71.232983,387,66.19633,24.567133,18,0.295592,1111.111111,266.697
71,0.169014,0.106953,60,181.818182,82.485873,395,60.276561,23.516386,18,0.30719,1111.111111,297.909
46,0.347826,0.107898,18,294.117647,74.771516,399,58.370709,39.308838,69,0.502115,289.855072,281.976
40,0.525,0.171615,19,289.855072,74.496177,341,61.675047,54.030141,68,0.681477,294.117647,289.855
35,0.571429,0.196016,18,294.117647,55.680495,68,94.12702,92.668976,68,0.857023,294.117647,292.69
24,0.833333,0.224752,17,298.507463,58.341077,68,99.442475,100.496265,68,0.889924,294.117647,301.175
43,0.093023,0.209545,18,294.117647,47.993558,68,48.920289,48.026666,68,0.736436,294.117647,290.387
90,0.033333,0.080025,33,240.963855,43.75394,399,15.234633,22.259232,67,0.410855,298.507463,282.755
31,1.193548,0.259591,17,298.507463,55.252562,67,105.943287,107.287766,67,0.861666,298.507463,295.421
20,1.65,0.312018,18,294.117647,67.159836,68,155.508243,155.458343,68,0.896791,294.117647,287.786
33,0.181818,0.265774,18,294.117647,50.138394,69,79.690233,80.499301,69,0.809375,289.855072,290.511
45,0.133333,0.242365,18,294.117647,53.953923,68,39.311955,39.792008,68,0.630648,294.117647,290.337
45,0.311111,0.286378,18,294.117647,43.636595,336,47.122384,43.48561,67,0.837937,298.507463,294.116
53,0.075472,0.246276,17,298.507463,40.765974,268,52.47165,45.75025,67,0.81473,298.507463,301.126
56,0.125,0.383707,17,298.507463,42.15978,335,62.347967,55.303769,67,0.838901,298.507463,298.952
43,0.674419,0.24036,17,298.507463,46.121777,335,68.081738,60.291371,67,0.841509,298.507463,296.851
25,2.88,0.244758,18,294.117647,46.761294,68,33.175509,28.58185,6,0.771106,3333.333333,294.969
21,0.619048,0.076893,20,285.714286,46.22032,78,19.891223,19.380205,5,0.773216,4000,286.757
73,0.232877,0.116726,20,285.714286,87.894104,386,76.75436,48.673683,3,0.608092,6666.666667,308.875
26,1.153846,0.243578,15,307.692308,54.67702,385,99.632903,80.50715,65,0.76789,307.692308,304.251
28,0.357143,0.164423,12,322.580645,58.67666,63,76.129759,95.42446,63,0.846245,317.460317,319.056
18,1.222222,0.112939,10,333.333333,81.470264,60,83.382726,101.585539,59,0.858518,338.983051,320.289
15,0.333333,0.074947,16,303.030303,44.459376,60,37.716564,47.791023,60,0.498217,333.333333,198.811
19,0.315789,0.241794,34,238.095238,69.244334,336,111.603057,113.60195,84,0.829744,238.095238,236.836
16,3.3125,0.25053,37,229.885057,44.08557,86,106.352455,110.62719,86,0.842737,232.55814,229.886
18,4.111111,0.232443,39,224.719101,33.969968,88,63.749205,76.333362,88,0.820926,227.272727,226.033
41,0.097561,0.134316,39,224.719101,67.690777,89,73.833562,81.297432,88,0.721859,227.272727,221.789
38,1.605263,0.075866,26,263.157895,86.657439,87,75.707994,91.361515,85,0.731251,235.294118,253.065
12,4.916667,0.183516,38,227.272727,51.326474,88,123.115612,132.905769,88,0.843969,227.272727,225.947
9,10.555556,0.168965,40,222.222222,48.308727,89,82.717912,95.890094,89,0.820742,224.719101,220.251
8,11.875,0.104809,41,219.78022,37.389235,94,51.969996,66.812049,93,0.727575,215.053763,204.882
11,1,0.129954,42,217.391304,33.42883,371,103.466662,113.629324,93,0.779278,215.053763,216.412
15,3.8,0.157774,42,217.391304,49.151415,94,74.668975,81.085117,94,0.724332,212.765957,213.148
14,3.571429,0.156228,43,215.053763,54.179304,94,74.655767,76.477919,94,0.702932,212.765957,208.153
14,2.714286,0.180232,40,222.222222,69.893628,90,93.410529,97.352534,90,0.806681,222.222222,214.091
15,3.866667,0.221529,38,227.272727,59.152337,88,99.339327,106.581162,88,0.851437,227.272727,231.464
47,0.085106,0.149787,36,232.55814,49.053101,87,51.331595,58.194494,86,0.705111,232.55814,212.985
13,11.307692,0.17035,32,243.902439,63.635461,86,39.363626,48.247376,86,0.59058,232.55814,226.824
33,0.848485,0.175821,26,263.157895,55.417622,379,29.560555,30.569226,78,0.526689,256.410256,263.439
29,1.137931,0.17039,29,253.164557,65.491648,399,51.669317,42.393504,82,0.626939,243.902439,252.657
28,0.071429,0.370786,32,243.902439,52.167965,328,67.753349,64.708173,82,0.748423,243.902439,245.376
24,0.125,0.166097,29,253.164557,54.923279,81,43.275763,46.110977,81,0.742008,246.91358,254.81
36,0.083333,0.16939,24,270.27027,39.176648,76,21.814337,27.8685,76,0.635752,263.157895,265.256
99,0.020202,0.101275,22,277.777778,99.496237,399,64.737587,48.816509,3,0.73862,6666.666667,251.149
23,1.391304,0.135366,37,229.885057,72.474667,348,66.296742,59.557002,87,0.626833,229.885057,229.769
14,2.214286,0.175816,39,224.719101,49.398885,358,147.924656,142.496465,89,0.848381,224.719101,224.346
13,7.153846,0.293702,40,222.222222,41.545561,90,127.907034,127.432224,90,0.855561,222.222222,218.086
9,10.555556,0.202877,40,222.222222,37.603982,92,106.878092,130.387301,91,0.808279,219.78022,218.541
7,13.571429,0.169195,43,215.053763,26.890087,94,194.980861,209.797381,93,0.83494,215.053763,215.598
7,13.714286,0.168831,45,210.526316,12.167935,382,222.624901,235.19782,95,0.845358,210.526316,208.612
7,13.857143,0.121469,46,208.333333,10.786913,384,233.444767,247.604509,95,0.85504,210.526316,210.185
7,13.857143,0.115184,47,206.185567,11.908751,387,238.593194,249.613438,96,0.845009,208.333333,207.953
7,13.857143,0.153786,47,206.185567,9.244812,387,269.523462,276.034691,97,0.846066,206.185567,207.147
6,16.166667,0.15182,46,208.333333,12.219413,386,272.110201,276.757064,96,0.840678,208.333333,205.998
4,23,0.113512,45,210.526316,16.657365,383,274.464237,279.475849,95,0.847017,210.526316,207.31
5,18.6,0.10717,45,210.526316,26.825553,376,257.709163,267.992535,94,0.857527,212.765957,212.603
7,12.428571,0.103107,37,229.885057,48.414844,92,247.96814,253.396756,90,0.840417,222.222222,211.661
7,12.428571,0.103496,36,232.55814,43.32676,87,222.950194,235.828208,87,0.860408,229.885057,235.294
48,0.0625,0.152957,33,240.963855,64.726927,87,99.050288,91.852703,3,0.917238,6666.666667,222.747
12,0.25,0.214748,17,298.507463,38.510134,397,164.943414,179.615335,66,0.888883,303.030303,307.692
16,0.3125,0.149236,18,294.117647,39.257334,338,178.207282,187.249599,67,0.865563,298.507463,298.317
22,1.409091,0.216623,18,294.117647,30.967925,342,198.216249,174.935777,5,0.86237,4000,289.003
25,0.2,0.207594,19,289.855072,35.628517,343,206.769267,184.675034,69,0.8738,289.855072,295.608
21,0.238095,0.247,19,289.855072,49.959045,342,186.848465,166.25721,69,0.868389,289.855072,293.433
18,1.833333,0.367762,18,294.117647,46.384522,337,169.176693,181.849561,68,0.873936,294.117647,296.004
14,4.642857,0.223421,16,303.030303,26.598785,398,161.732107,176.539997,67,0.887517,298.507463,303.031
12,2.666667,0.15359,16,303.030303,35.341331,66,146.66147,164.604125,66,0.897333,303.030303,300.241
22,0.818182,0.103142,17,298.507463,52.697592,66,105.792714,120.893969,66,0.840266,303.030303,284.937
46,0.086957,0.101851,15,307.692308,75.677097,399,71.730684,48.455552,65,0.577933,307.692308,297.758
59,0.40678,0.086848,1,392.156863,63.508473,394,47.834437,29.122995,22,0.441586,909.090909,282.29
61,0.327869,0.078495,52,196.078431,65.716162,394,50.785623,26.993305,20,0.37399,1000,303.341
58,0.413793,0.077051,20,285.714286,63.396,399,58.208495,27.870369,19,0.324186,1052.631579,259.689
51,0.509804,0.088251,18,294.117647,67.942872,399,55.913493,31.888699,66,0.391474,303.030303,152.94
44,0.159091,0.167236,15,307.692308,81.033001,392,78.558017,63.830429,64,0.634314,312.5,307.692
41,0.585366,0.188153,15,307.692308,50.459097,66,41.158541,42.477791,66,0.764794,303.030303,311.044
36,0.666667,0.329364,16,303.030303,51.686123,67,81.536671,81.871667,67,0.8692,298.507463,305.594
26,0.884615,0.349388,17,298.507463,50.400955,68,79.572967,80.623552,67,0.874965,298.507463,298.211
20,1.8,0.303582,18,294.117647,37.5108,68,49.318336,53.706807,68,0.784836,294.117647,292.3
69,0.072464,0.131347,20,285.714286,38.741092,70,18.672012,39.713994,70,0.466687,285.714286,278.102
21,1.380952,0.227798,16,303.030303,64.416546,399,99.921879,117.324547,67,0.883936,298.507463,296.916
63,0.063492,0.142093,17,298.507463,59.914262,68,73.373939,67.278086,2,0.903292,10000,304.361
13,5.076923,0.246041,15,307.692308,56.494603,66,156.948286,172.870133,66,0.891186,303.030303,298.825
14,1.285714,0.218655,17,298.507463,43.273131,66,58.654613,75.061625,66,0.734156,303.030303,303.026
22,1.590909,0.190881,16,303.030303,37.195379,66,57.76351,62.930305,66,0.829768,303.030303,307.692
25,1.28,0.241336,16,303.030303,25.437392,66,77.419262,83.631803,66,0.886495,303.030303,307.692
21,1.571429,0.304349,16,303.030303,26.937245,66,97.35576,101.749796,66,0.89106,303.030303,306.663
19,1.684211,0.313609,16,303.030303,16.256475,398,109.999343,113.417366,66,0.894709,303.030303,301.87
21,1.952381,0.228322,16,303.030303,19.002346,395,111.140503,114.451624,66,0.88583,303.030303,306.376
21,0.952381,0.261477,15,307.692308,29.315841,392,105.54909,109.049892,65,0.881579,307.692308,307.016
23,1.26087,0.278717,15,307.692308,43.279107,65,109.053948,117.666095,65,0.886406,307.692308,306.099
23,1.391304,0.267609,16,303.030303,59.75959,395,100.14491,108.19469,65,0.870685,307.692308,298.668
16,3.4375,0.204465,19,289.855072,69.941613,67,87.004599,87.672271,67,0.789295,298.507463,285.601
10,7.4,0.123975,24,270.27027,46.572721,367,115.95471,124.812899,73,0.809048,273.972603,273.74
11,0.727273,0.146234,26,263.157895,59.795399,382,114.950029,120.864115,75,0.781767,266.666667,265.712
16,0.125,0.21086,30,250,61.48528,79,95.032122,100.431338,79,0.835837,253.164557,251.708
20,1.8,0.243346,31,246.91358,63.494462,80,91.248656,99.21483,80,0.857161,250,244.406
46,0.043478,0.094837,34,238.095238,51.396242,83,51.554219,62.803437,83,0.733275,240.963855,240.739
139,0.014388,0.079209,47,206.185567,45.792373,399,16.209381,9.796727,2,0.542694,10000,222.222
25,0.24,0.128707,41,219.78022,67.210155,365,51.946604,54.083401,90,0.713875,222.222222,217.869
25,2.16,0.187639,42,217.391304,49.453845,369,58.612315,61.038089,93,0.768407,215.053763,215.435
24,0.875,0.170995,46,208.333333,36.884462,380,58.931679,57.38455,94,0.753153,212.765957,212.031
25,0.84,0.1353,45,210.526316,19.246351,379,54.8047,52.250526,95,0.752682,210.526316,212.127
27,0.814815,0.234458,47,206.185567,35.04739,383,65.182608,60.797874,96,0.779316,208.333333,206.487
26,0.576923,0.21373,47,206.185567,22.560511,388,60.502542,57.536433,97,0.785693,206.185567,206.089
27,0.777778,0.213917,47,206.185567,15.247017,390,52.158137,52.686852,97,0.818412,206.185567,204.081
25,0.8,0.231341,48,204.081633,23.309617,389,58.429335,56.585039,97,0.797289,206.185567,207.625
21,0.857143,0.162975,47,206.185567,29.023162,390,74.42129,66.345409,97,0.757114,206.185567,204.869
27,0.407407,0.227338,49,202.020202,46.026666,393,71.680873,65.964957,98,0.794702,204.081633,202.437
30,1.233333,0.225988,48,204.081633,44.218812,394,74.955622,74.531491,98,0.794223,204.081633,202.659
28,1.821429,0.234406,47,206.185567,40.643534,391,65.664529,64.699473,98,0.772098,204.081633,204.879
31,0.16129,0.279565,46,208.333333,40.876327,388,56.239949,58.287835,97,0.769699,206.185567,208.15
28,0.892857,0.1713,46,208.333333,38.813799,382,65.700198,64.674218,95,0.756074,210.526316,212.883
23,0.217391,0.274155,43,215.053763,48.450562,93,77.917844,79.842529,93,0.832191,215.053763,215.471
15,6.133333,0.300885,41,219.78022,44.276931,91,85.75596,90.397118,91,0.80924,219.78022,219.778
11,8,0.196239,39,224.719101,41.123925,90,114.206072,136.922484,90,0.848663,222.222222,225.51
42,0.071429,0.121549,37,229.885057,49.581519,89,81.690913,105.515569,89,0.801993,224.719101,216.919
17,0.941176,0.118169,18,294.117647,41.297436,67,39.377126,55.934051,66,0.734793,303.030303,297.181
19,0.105263,0.197803,18,294.117647,54.918877,67,80.009506,88.976057,67,0.837101,298.507463,294.505
26,0.576923,0.24864,18,294.117647,45.89839,68,84.098216,89.241293,68,0.84712,294.117647,296.265
21,1.333333,0.231891,19,289.855072,41.762423,341,125.381092,128.324824,68,0.887892,294.117647,294.12
21,0.238095,0.212961,19,289.855072,33.745116,344,151.749317,150.177017,69,0.877612,289.855072,289.858
23,0.217391,0.238684,19,289.855072,41.568187,344,132.888067,132.71216,69,0.870749,289.855072,291.443
29,1.62069,0.173054,18,294.117647,64.237302,68,94.577157,98.106914,68,0.857574,294.117647,294.25
23,3,0.133656,18,294.117647,46.445363,69,49.554588,56.963967,68,0.705565,294.117647,290.464
10,6.8,0.20832,19,289.855072,18.252844,275,249.152933,257.563979,69,0.897296,289.855072,294.117
9,7.444444,0.188325,18,294.117647,11.864246,274,263.460178,269.739886,68,0.894784,294.117647,290.507
9,7.555556,0.262922,18,294.117647,20.624571,68,220.9169,232.936804,68,0.900505,294.117647,294.118
10,6.9,0.196157,19,289.855072,22.328294,68,213.040462,222.106226,68,0.88296,294.117647,293.627
9,7.666667,0.205309,19,289.855072,24.241483,343,211.909894,223.775831,68,0.89555,294.117647,294.116
9,7.888889,0.17698,19,289.855072,27.520317,69,177.042231,191.643591,69,0.890429,289.855072,291.557
14,4.5,0.102834,21,281.690141,46.536256,70,113.154289,129.374684,70,0.825198,285.714286,277.89
16,4.4375,0.113342,23,273.972603,48.250415,71,72.734816,89.792821,71,0.78082,281.690141,274.633
12,5.75,0.166623,21,281.690141,36.409059,70,71.613897,89.256332,70,0.827442,285.714286,281.686
11,6.181818,0.228613,19,289.855072,36.568192,69,111.294241,126.657512,69,0.886457,289.855072,291.191
9,7.666667,0.227515,19,289.855072,22.727715,344,153.65016,168.309035,69,0.906664,289.855072,289.761
15,0.4,0.204828,19,289.855072,45.633592,69,95.986341,123.263218,69,0.867449,289.855072,281.69
67,0.119403,0.122378,25,266.666667,53.49575,72,43.555204,58.515307,71,0.608775,281.690141,254.994
19,1.789474,0.260918,20,285.714286,46.930729,69,82.621111,88.38266,70,0.851873,285.714286,285.005
18,1.833333,0.329606,21,281.690141,41.474045,70,139.97416,140.719257,70,0.876728,285.714286,285.493
18,2,0.345078,22,277.777778,34.046652,358,160.881108,159.830669,71,0.881587,281.690141,278.708
19,2,0.340951,22,277.777778,28.381884,72,146.846116,149.2724,72,0.887135,277.777778,281.686
19,2.052632,0.319696,21,281.690141,32.490731,72,129.871175,132.952554,72,0.877428,277.777778,276.813
18,1.277778,0.431041,22,277.777778,29.899533,72,79.554251,86.630398,72,0.850117,277.777778,280.245
21,2.190476,0.43397,22,277.777778,36.543642,72,76.066329,84.213674,72,0.84418,277.777778,270.426
20,0.35,0.346251,23,273.972603,60.29637,73,81.251318,88.655502,73,0.83267,273.972603,273.035
21,0.095238,0.166573,24,270.27027,41.079367,74,29.00054,39.546088,74,0.605026,270.27027,220.32
34,1.147059,0.083058,21,281.690141,92.1516,74,109.974218,117.441991,73,0.749648,273.972603,308.686
18,2.277778,0.230008,25,266.666667,34.24366,373,168.902294,181.15859,74,0.865344,270.27027,264.601
15,5,0.203165,25,266.666667,26.124785,373,161.832689,175.727888,75,0.869589,266.666667,267.942
11,6.909091,0.212985,25,266.666667,29.731272,373,145.084478,163.123651,75,0.883097,266.666667,268.336
9,4.333333,0.168251,26,263.157895,54.949884,75,123.725382,141.519446,75,0.84477,266.666667,261.554
25,0.36,0.11246,22,277.777778,74.100456,78,75.949303,93.72206,77,0.720508,259.74026,254.301
51,0.215686,0.096882,16,303.030303,70.393082,399,40.616518,24.66236,10,0.459477,2000,231.465
46,0.478261,0.16131,24,270.27027,72.91859,73,66.869937,67.031826,73,0.733242,273.972603,269.169
26,1.269231,0.292476,23,273.972603,50.887887,72,74.517303,79.211533,72,0.821441,277.777778,267.186
22,1.227273,0.341817,25,266.666667,84.473291,399,92.598486,90.164267,74,0.800923,270.27027,263.211
24,1.041667,0.369143,25,266.666667,51.342296,376,125.211816,116.503255,75,0.818639,266.666667,266.549
27,1.037037,0.371945,25,266.666667,33.707872,373,116.047815,112.982639,75,0.861564,266.666667,269.987
31,0.806452,0.334732,24,270.27027,35.035859,74,90.14392,90.874267,74,0.863888,270.27027,263.304
26,0.269231,0.356473,23,273.972603,44.964225,73,99.887481,97.007708,73,0.841023,273.972603,280.675
24,0.25,0.278743,24,270.27027,66.553456,74,96.763702,94.96811,74,0.836761,270.27027,270.272
58,0.068966,0.201392,25,266.666667,56.458765,75,44.580137,52.937239,75,0.738832,266.666667,258.521
121,0.049587,0.074045,27,259.74026,57.869131,396,26.542695,18.413795,4,0.618392,5000,226.837
61,0.672131,0.074311,31,246.91358,81.786514,90,74.440886,75.143679,90,0.687037,222.222222,242.78
16,1.75,0.191222,42,217.391304,57.025476,370,122.618341,128.326671,92,0.850824,217.391304,213.74
17,1.647059,0.149594,46,208.333333,37.254194,379,123.067662,125.560792,95,0.817118,210.526316,211.318
22,1.272727,0.314853,46,208.333333,31.291296,386,122.127129,125.953676,96,0.826628,208.333333,207.285
