@relation classbase

@attribute 21 numeric
@attribute 0.8571428571428571 numeric
@attribute 0.2779698908132899 numeric
@attribute 269 numeric
@attribute 62.69592476489028 numeric
@attribute 0 numeric
@attribute 320 numeric
@attribute 41.66489827547461 numeric
@attribute 30.991246692863918 numeric
@attribute 27 numeric
@attribute 0.431808247170356 numeric
@attribute 740.7407407407408 numeric
@attribute unvoiced {unvoiced,voiced}

@data
88,0.068182,0.068893,164,93.457944,74.895169,391,62.186538,23.672642,3,0.34851,6666.666667,unvoiced
86,0.139535,0.082352,0,400,71.549835,399,56.018929,24.997105,3,0.410524,6666.666667,unvoiced
80,0.0375,0.116381,66,172.413793,59.956027,397,58.138002,34.554248,3,0.559948,6666.666667,unvoiced
68,0.264706,0.059952,63,176.99115,63.568392,370,43.69316,28.248735,3,0.600752,6666.666667,unvoiced
55,0.109091,0.077821,123,115.606936,60.805524,386,56.747846,41.8725,3,0.702626,6666.666667,unvoiced
32,0.0625,0.095403,63,176.99115,110.693512,399,92.787812,78.190827,3,0.82113,6666.666667,unvoiced
35,0.2,0.080682,34,238.095238,109.307708,399,106.084743,91.755317,3,0.846072,6666.666667,unvoiced
52,0.673077,0.069443,61,180.18018,101.341249,399,60.612176,47.099781,3,0.744071,6666.666667,unvoiced
58,0.068966,0.087158,135,108.108108,92.099233,391,64.418329,44.598381,3,0.661277,6666.666667,unvoiced
53,0.339623,0.073277,60,181.818182,64.057024,375,26.049152,14.687036,11,0.448653,1818.181818,unvoiced
63,0.063492,0.064262,167,92.165899,44.076422,389,25.858222,12.391399,5,0.363188,4000,unvoiced
58,0.931034,0.086175,10,333.333333,76.664737,399,66.73338,45.236964,57,0.363191,350.877193,unvoiced
48,0.145833,0.089213,69,168.067227,75.535016,373,65.405086,51.15377,59,0.384584,338.983051,unvoiced
41,0.073171,0.108874,15,307.692308,104.580257,363,99.137845,74.504105,55,0.469085,363.636364,unvoiced
34,0.264706,0.08307,73,162.601626,20.119184,399,9.418282,10.04371,13,0.32317,1538.461538,unvoiced
40,0.15,0.244484,104,129.87013,39.832735,397,15.348944,14.671934,154,0.499835,129.87013,unvoiced
43,0.302326,0.0708,309,55.710306,35.965789,360,21.510078,12.949753,23,0.276603,869.565217,unvoiced
43,0.255814,0.084268,29,253.164557,56.899955,381,38.432692,20.465625,22,0.32435,909.090909,voiced
43,0.534884,0.168336,23,273.972603,59.67879,370,47.588695,30.906159,74,0.460323,270.27027,voiced
36,0.583333,0.170513,23,273.972603,67.158788,370,78.951131,73.385645,73,0.739516,273.972603,voiced
30,0.166667,0.143121,23,273.972603,76.331863,74,80.927564,78.64548,73,0.78645,273.972603,voiced
65,0.030769,0.08552,27,259.74026,62.400988,74,44.747324,45.402184,74,0.634724,270.27027,voiced
138,0.021739,0.080597,41,219.78022,59.536425,392,30.393577,11.386684,5,0.341739,4000,unvoiced
200,0.01,0.081031,11,327.868852,57.599542,390,37.32457,14.850049,5,0.371071,4000,unvoiced
163,0.02454,0.100086,15,307.692308,59.082036,399,28.169653,12.977075,5,0.425177,4000,unvoiced
61,2,0.134034,7,350.877193,37.287271,398,11.890245,4.178438,2,0.267315,10000,unvoiced
31,0.548387,0.075018,8,344.827586,86.422116,388,42.928169,45.037716,50,0.443478,400,unvoiced
38,0.368421,0.045844,289,58.99705,18.185991,379,12.767012,12.49813,14,0.430651,1428.571429,unvoiced
48,0.291667,0.111383,169,91.324201,42.811041,399,20.975808,18.66113,14,0.555932,1428.571429,unvoiced
41,0.926829,0.048998,15,307.692308,67.970913,399,45.3208,23.482763,68,0.341626,294.117647,unvoiced
22,1.318182,0.229571,15,307.692308,54.465087,65,72.646577,78.224774,65,0.842776,307.692308,voiced
19,1.421053,0.32522,16,303.030303,40.978512,65,95.471338,99.180484,65,0.871261,307.692308,voiced
24,0.541667,0.309399,18,294.117647,54.777844,68,68.674735,73.665561,68,0.810568,294.117647,voiced
33,0.545455,0.342633,21,281.690141,74.969143,388,62.293708,54.473779,70,0.713937,285.714286,voiced
30,1.2,0.161632,27,259.74026,52.760664,399,32.233507,23.673622,72,0.424205,277.777778,voiced
26,0.461538,0.080869,173,89.686099,66.530788,391,29.981388,33.301704,30,0.543727,666.666667,voiced
39,0.051282,0.045543,45,210.526316,58.29422,175,28.246441,33.078478,40,0.463013,500,unvoiced
47,0.12766,0.077296,102,131.578947,58.086473,375,35.39888,27.431638,13,0.577183,1538.461538,unvoiced
65,0.076923,0.099352,15,307.692308,64.668873,387,31.88368,19.838994,2,0.590866,10000,unvoiced
144,0.013889,0.086024,9,338.983051,58.683344,393,27.325284,11.163682,2,0.371952,10000,unvoiced
218,0.013761,0.083952,60,181.818182,73.949449,382,44.576048,17.672135,2,0.374016,10000,unvoiced
240,0.0125,0.08628,33,240.963855,64.794309,395,40.421026,16.345738,2,0.379647,10000,unvoiced
252,0.011905,0.080433,3,377.358491,75.241876,397,49.149637,26.285329,2,0.514456,10000,unvoiced
261,0.007663,0.077411,25,266.666667,76.243548,384,68.412899,34.820579,2,0.49436,10000,unvoiced
261,0.007663,0.073989,19,289.855072,82.608021,399,68.704082,33.192223,2,0.468563,10000,unvoiced
242,0.024793,0.08449,32,243.902439,69.425412,397,47.003541,20.767303,2,0.420549,10000,unvoiced
167,0.095808,0.117698,9,338.983051,65.846165,399,35.43826,11.300643,5,0.290664,4000,unvoiced
67,0.313433,0.087968,56,188.679245,70.914901,399,36.341391,35.72982,63,0.597936,317.460317,unvoiced
24,0.833333,0.199525,16,303.030303,66.487262,66,74.940847,70.782989,66,0.797736,303.030303,voiced
28,1,0.30566,17,298.507463,85.848732,68,121.479496,113.181005,68,0.841138,294.117647,voiced
23,1.565217,0.413728,19,289.855072,53.133501,69,84.259832,82.575788,69,0.849465,289.855072,voiced
15,4.866667,0.214498,21,281.690141,38.198265,71,35.851426,44.208279,70,0.703132,285.714286,voiced
9,8.222222,0.310456,23,273.972603,25.659969,73,218.717151,229.669045,73,0.885477,273.972603,voiced
9,8.333333,0.198029,24,270.27027,17.111433,74,236.043081,247.363286,74,0.891207,270.27027,voiced
9,8.444444,0.111289,25,266.666667,22.589153,75,232.902813,243.795117,74,0.887903,270.27027,voiced
11,0.363636,0.088839,25,266.666667,39.796552,75,176.096089,192.164397,75,0.881135,266.666667,voiced
48,0.229167,0.106653,24,270.27027,83.317566,77,109.321952,119.154079,74,0.751487,270.27027,voiced
107,0.028037,0.090955,61,180.18018,91.709061,399,64.280138,30.581926,5,0.444646,4000,unvoiced
117,0.264957,0.072937,0,400,57.827804,390,37.718753,18.046884,3,0.425435,6666.666667,unvoiced
98,0.27551,0.111685,41,219.78022,72.862524,389,57.059771,28.190706,5,0.423954,4000,unvoiced
91,0.197802,0.088242,72,163.934426,68.132923,367,50.353175,26.0451,5,0.43781,4000,unvoiced
96,0.03125,0.102162,68,169.491525,20.252158,382,5.099634,6.882637,118,0.173078,169.491525,unvoiced
99,0.050505,0.055197,167,92.165899,23.338743,394,7.809538,9.541026,246,0.197326,81.300813,unvoiced
80,0.8875,0.080483,1,392.156863,71.841928,385,44.914126,50.790243,72,0.418359,277.777778,unvoiced
47,0.510638,0.133351,22,277.777778,81.849808,75,81.59102,93.315856,74,0.800528,270.27027,voiced
17,4.529412,0.225933,25,266.666667,54.559824,379,108.280706,118.646966,75,0.837148,266.666667,voiced
12,6.5,0.162314,26,263.157895,48.308279,385,108.153309,128.426922,76,0.836099,263.157895,voiced
10,7.8,0.159982,27,259.74026,23.13065,78,199.068454,211.308932,78,0.865576,256.410256,voiced
10,7.6,0.216571,28,256.410256,22.181941,388,175.015977,192.918427,77,0.879454,259.74026,voiced
12,2.5,0.306112,27,259.74026,26.843499,77,117.630842,138.680889,76,0.864407,263.157895,voiced
16,2.125,0.319164,27,259.74026,33.071153,379,98.538641,112.984575,77,0.862449,259.74026,voiced
15,5.533333,0.226046,27,259.74026,41.245308,384,100.692756,113.607811,77,0.850188,259.74026,voiced
10,7.8,0.20439,28,256.410256,33.849199,78,113.851217,134.701393,78,0.840583,256.410256,voiced
8,9.875,0.248784,29,253.164557,10.570221,157,234.07016,245.442926,78,0.88197,256.410256,voiced
8,9.875,0.200657,29,253.164557,8.045885,394,237.441071,247.408769,78,0.877728,256.410256,voiced
8,9.875,0.222587,29,253.164557,7.733238,395,222.188046,233.473987,79,0.875268,253.164557,voiced
8,9.875,0.182517,29,253.164557,7.949255,395,220.643602,232.563126,79,0.877266,253.164557,voiced
8,10,0.209704,29,253.164557,10.113594,396,233.050865,241.645185,79,0.869532,253.164557,voiced
8,10,0.278541,29,253.164557,8.646592,318,202.514075,217.126474,79,0.874638,253.164557,voiced
10,4.8,0.21616,30,250,46.731782,397,113.149572,131.397538,78,0.816596,256.410256,voiced
23,0.130435,0.29562,29,253.164557,57.246538,78,87.21194,89.28279,78,0.828818,256.410256,voiced
32,0.21875,0.286493,30,250,38.788651,395,113.967843,115.047527,79,0.869083,253.164557,voiced
36,0.194444,0.301638,29,253.164557,44.321784,79,117.910098,116.100071,79,0.848952,253.164557,voiced
32,0.46875,0.231694,29,253.164557,41.126864,396,123.826054,120.878955,79,0.855062,253.164557,voiced
32,0.1875,0.294235,28,256.410256,37.275623,394,102.043241,101.046965,79,0.84324,253.164557,voiced
36,0.166667,0.199053,27,259.74026,31.944209,392,93.787316,93.723366,78,0.828719,256.410256,voiced
37,0.972973,0.249221,32,243.902439,58.491234,399,89.474292,77.024995,81,0.693216,246.91358,voiced
33,0.757576,0.1867,32,243.902439,63.532715,331,72.936416,61.353726,82,0.649247,243.902439,voiced
30,0.866667,0.07306,29,253.164557,63.804689,395,32.315692,29.381553,82,0.475978,243.902439,voiced
32,0.53125,0.097452,56,188.679245,70.817258,399,50.42911,40.220517,25,0.519948,800,unvoiced
32,0.71875,0.102686,86,147.058824,49.466556,388,26.561409,26.375388,24,0.654159,833.333333,unvoiced
34,0.617647,0.088846,332,52.356021,45.100935,381,19.18491,15.768006,23,0.404902,869.565217,unvoiced
36,0.472222,0.052244,138,106.382979,47.393178,398,33.747018,24.576693,23,0.461572,869.565217,unvoiced
39,0.615385,0.122582,78,156.25,43.192665,383,27.988649,17.449096,25,0.337605,800,voiced
36,1.027778,0.147225,35,235.294118,59.166032,396,43.036396,24.614056,77,0.386047,259.74026,voiced
30,1.166667,0.354461,27,259.74026,33.58394,385,76.290318,76.473991,77,0.884437,259.74026,voiced
29,0.862069,0.262119,26,263.157895,21.47518,382,64.940134,64.924476,76,0.86117,263.157895,voiced
25,0.72,0.255475,26,263.157895,26.131528,381,62.887485,64.303338,76,0.8635,263.157895,voiced
25,0.56,0.274946,26,263.157895,22.892384,382,70.117969,68.481761,76,0.834048,263.157895,voiced
25,0.56,0.273957,27,259.74026,27.418166,384,104.168891,98.58328,77,0.850381,259.74026,voiced
25,0.52,0.26543,29,253.164557,36.826057,390,85.482725,79.519209,78,0.813254,256.410256,voiced
26,1.115385,0.249695,30,250,42.812552,398,98.004331,87.919864,80,0.805269,250,voiced
30,0.333333,0.268652,31,246.91358,65.817957,81,87.22748,78.658962,82,0.79859,243.902439,voiced
33,0.424242,0.198747,33,240.963855,56.813925,335,92.08627,82.031012,84,0.793072,238.095238,voiced
27,0.703704,0.165519,36,232.55814,55.707875,343,89.099458,81.443091,85,0.790612,235.294118,voiced
24,1.041667,0.237257,38,227.272727,45.184173,351,87.611401,84.770176,88,0.807774,227.272727,voiced
24,0.375,0.270983,39,224.719101,37.954971,358,82.778745,81.176222,89,0.811515,224.719101,voiced
25,0.88,0.237021,41,219.78022,39.426621,364,89.091185,88.606345,91,0.826191,219.78022,voiced
27,1.555556,0.211257,42,217.391304,38.567621,367,80.498314,82.0062,92,0.81997,217.391304,voiced
21,1.52381,0.260116,42,217.391304,41.757898,371,90.515283,93.529873,92,0.845491,217.391304,voiced
17,1.823529,0.169579,42,217.391304,43.789692,92,87.089437,90.607357,92,0.810745,217.391304,voiced
19,1.736842,0.255135,41,219.78022,32.714992,368,91.029697,100.434874,91,0.817699,219.78022,voiced
21,0.380952,0.180629,41,219.78022,35.991367,364,115.273966,122.248778,91,0.834957,219.78022,voiced
24,3.583333,0.174422,39,224.719101,45.171706,359,83.855104,95.001898,90,0.822871,222.222222,voiced
27,0.259259,0.151563,37,229.885057,60.146027,89,59.3378,52.017505,5,0.809223,4000,voiced
38,0.210526,0.092376,37,229.885057,77.120843,342,79.992487,69.455374,6,0.818269,3333.333333,voiced
69,0.101449,0.111903,30,250,76.41642,349,49.00786,38.298025,7,0.720252,2857.142857,unvoiced
96,0.052083,0.072239,4,370.37037,72.277727,344,47.231812,31.213872,7,0.597349,2857.142857,unvoiced
99,0.10101,0.090908,31,246.91358,59.446939,397,38.164718,18.631086,7,0.409569,2857.142857,unvoiced
88,0.079545,0.083468,107,127.388535,73.44434,398,54.973939,16.309987,7,0.242114,2857.142857,unvoiced
78,0.205128,0.083347,14,312.5,73.615227,399,52.946872,16.233241,24,0.249934,833.333333,unvoiced
70,0.185714,0.084224,34,238.095238,81.123387,397,58.156604,18.091082,25,0.242295,800,unvoiced
57,0.052632,0.085979,56,188.679245,80.411927,399,57.390313,20.326618,5,0.284484,4000,unvoiced
62,0.145161,0.079217,13,317.460317,86.129006,386,57.125631,27.86249,19,0.242667,1052.631579,unvoiced
63,0.15873,0.076918,34,238.095238,74.30605,399,59.38324,22.752207,19,0.282103,1052.631579,unvoiced
56,0.232143,0.085113,84,149.253731,95.448604,348,76.631062,30.593013,9,0.320927,2222.222222,unvoiced
68,0.132353,0.074424,159,95.69378,81.752749,390,52.480737,27.882479,9,0.416962,2222.222222,unvoiced
74,0.040541,0.07814,25,266.666667,65.744235,399,42.325707,20.004154,3,0.425372,6666.666667,unvoiced
76,0.315789,0.081339,20,285.714286,67.191307,390,49.985996,25.447748,3,0.469086,6666.666667,unvoiced
83,0.13253,0.067922,38,227.272727,74.723586,390,69.071559,32.853915,3,0.446695,6666.666667,unvoiced
92,0.076087,0.077145,13,317.460317,67.173406,397,48.921237,22.166766,3,0.412229,6666.666667,unvoiced
103,0.038835,0.084689,41,219.78022,74.121105,393,46.323488,16.425694,3,0.311412,6666.666667,unvoiced
101,0.039604,0.097924,31,246.91358,67.72702,388,36.086281,17.341615,3,0.425137,6666.666667,unvoiced
97,0.092784,0.084885,38,227.272727,59.572059,398,33.64016,13.106779,3,0.330164,6666.666667,unvoiced
89,0.134831,0.096667,82,151.515152,77.701447,399,55.794521,22.513614,3,0.367664,6666.666667,unvoiced
82,0.04878,0.070873,83,150.37594,81.755955,390,61.516551,30.386839,3,0.46145,6666.666667,unvoiced
76,0.078947,0.0894,34,238.095238,67.824198,399,60.397146,33.917854,3,0.528466,6666.666667,unvoiced
84,0.130952,0.070196,5,363.636364,88.427877,396,58.640623,30.446456,3,0.485098,6666.666667,unvoiced
91,0.043956,0.096898,107,127.388535,78.422127,396,66.208675,28.459247,3,0.399634,6666.666667,unvoiced
78,0.076923,0.083966,4,370.37037,62.041958,396,52.56081,30.685853,3,0.545765,6666.666667,unvoiced
68,0.176471,0.088792,113,122.699387,68.246984,399,67.317503,42.829604,3,0.606523,6666.666667,unvoiced
72,0.069444,0.10401,9,338.983051,93.654152,340,69.979847,45.007084,3,0.614564,6666.666667,unvoiced
82,0.426829,0.079076,80,153.846154,69.729954,398,64.886609,36.44873,3,0.530907,6666.666667,unvoiced
90,0.111111,0.090315,64,175.438596,74.143142,388,63.920563,29.610137,3,0.431945,6666.666667,unvoiced
89,0.033708,0.082115,58,185.185185,68.072317,391,64.044135,30.253253,3,0.441153,6666.666667,unvoiced
88,0.056818,0.074062,135,108.108108,82.580645,399,66.132344,21.829899,3,0.299852,6666.666667,unvoiced
91,0.087912,0.073229,59,183.486239,64.317232,399,43.393283,14.303254,3,0.283529,6666.666667,unvoiced
93,0.053763,0.083673,13,317.460317,66.433017,396,42.12802,13.91182,3,0.282753,6666.666667,unvoiced
93,0.043011,0.070092,124,114.942529,84.220028,392,87.285447,31.792741,3,0.341325,6666.666667,unvoiced
102,0.068627,0.075157,23,273.972603,80.623685,379,59.63585,17.988526,3,0.268103,6666.666667,unvoiced
98,0.081633,0.133259,18,294.117647,75.276081,398,57.713454,15.996379,3,0.242515,6666.666667,unvoiced
91,0.043956,0.073787,29,253.164557,72.575889,394,51.930926,17.990935,3,0.307927,6666.666667,unvoiced
80,0.0875,0.076167,12,322.580645,77.068063,399,62.453882,31.834292,3,0.477701,6666.666667,unvoiced
83,0.024096,0.079338,22,277.777778,90.420495,399,70.071919,34.957461,3,0.470338,6666.666667,unvoiced
89,0.078652,0.08274,11,327.868852,78.164959,394,71.731538,30.41577,3,0.396141,6666.666667,unvoiced
89,0.05618,0.106855,18,294.117647,79.756611,386,71.103594,31.256355,3,0.411461,6666.666667,unvoiced
93,0.021505,0.077124,21,281.690141,80.427807,395,70.816499,28.259748,3,0.370814,6666.666667,unvoiced
98,0.05102,0.101503,10,333.333333,78.286722,399,58.334237,17.752619,3,0.270041,6666.666667,unvoiced
90,0.044444,0.065357,93,139.86014,69.381818,395,59.30314,27.413884,3,0.428542,6666.666667,unvoiced
91,0.120879,0.078613,91,141.843972,73.911147,386,67.852126,31.070931,3,0.428445,6666.666667,unvoiced
87,0.137931,0.070183,20,285.714286,72.628301,395,64.973241,27.159808,3,0.387233,6666.666667,unvoiced
90,0.033333,0.081148,104,129.87013,61.97846,395,37.599242,13.590107,3,0.308254,6666.666667,unvoiced
98,0.030612,0.079518,5,363.636364,65.273336,389,46.330229,19.941602,3,0.387255,6666.666667,unvoiced
100,0.13,0.080548,90,142.857143,64.5142,398,47.924104,21.610907,3,0.409208,6666.666667,unvoiced
93,0.086022,0.091203,113,122.699387,67.906339,392,50.784995,21.373101,3,0.381473,6666.666667,unvoiced
88,0.034091,0.08214,52,196.078431,67.63354,399,52.855027,22.984705,3,0.397024,6666.666667,unvoiced
87,0.16092,0.069406,20,285.714286,71.111111,398,53.71666,21.29177,3,0.359139,6666.666667,unvoiced
88,0.022727,0.070752,39,224.719101,72.669323,399,57.886159,20.826281,3,0.325229,6666.666667,unvoiced
73,0.054795,0.086682,60,181.818182,81.92,381,71.85228,34.758097,3,0.455909,6666.666667,unvoiced
91,0.032967,0.073096,6,357.142857,83.181308,397,70.650196,36.847605,3,0.493241,6666.666667,unvoiced
92,0.043478,0.076872,16,303.030303,86.257888,399,65.596016,26.276036,3,0.370084,6666.666667,unvoiced
82,0.073171,0.080824,1,392.156863,78.706548,395,49.6765,21.08143,3,0.384114,6666.666667,unvoiced
83,0.036145,0.099686,82,151.515152,69.583804,397,51.15519,23.271244,3,0.415818,6666.666667,unvoiced
88,0.034091,0.062212,107,127.388535,78.154366,399,62.665643,26.117876,3,0.384866,6666.666667,unvoiced
76,0.092105,0.097471,23,273.972603,79.387007,392,62.037717,31.209338,3,0.470832,6666.666667,unvoiced
83,0.072289,0.074614,38,227.272727,77.281327,392,59.451299,24.658735,3,0.381131,6666.666667,unvoiced
96,0.020833,0.083761,16,303.030303,72.700654,382,62.533378,15.618511,3,0.21778,6666.666667,unvoiced
91,0.098901,0.061401,34,238.095238,87.374362,396,71.453728,23.677932,3,0.303384,6666.666667,unvoiced
84,0.166667,0.077408,101,132.450331,67.960429,398,58.381397,27.24024,3,0.432334,6666.666667,unvoiced
85,0.058824,0.070608,37,229.885057,65.819451,399,50.931807,22.329638,3,0.399154,6666.666667,unvoiced
93,0.086022,0.066823,21,281.690141,67.998731,396,53.314322,21.124638,3,0.358715,6666.666667,unvoiced
99,0.020202,0.107152,34,238.095238,65.289389,399,50.2606,17.365031,3,0.305707,6666.666667,unvoiced
3,0.666667,0.581823,269,62.695925,0,320,35.603839,217.242804,310,0.034906,64.516129,unvoiced
9,1.222222,0.067667,15,307.692308,50.166503,50,40.570264,440.320424,610,0.007898,32.786885,unvoiced
43,0.44186,0.086222,8,344.827586,73.055787,51,45.199192,78.830643,57,0.505112,350.877193,unvoiced
85,0.023529,0.074443,53,194.174757,74.026266,399,57.248088,31.948323,3,0.523132,6666.666667,unvoiced
95,0.126316,0.087158,8,344.827586,62.170698,399,43.604644,14.377612,3,0.28386,6666.666667,unvoiced
96,0.072917,0.081122,33,240.963855,70.581222,398,55.04683,16.697464,5,0.230667,4000,unvoiced
106,0.056604,0.08056,5,363.636364,81.713932,391,72.736743,22.981342,3,0.288456,6666.666667,unvoiced
98,0.183673,0.080748,30,250,77.823515,399,68.222295,30.025559,3,0.410798,6666.666667,unvoiced
85,0.035294,0.061255,80,153.846154,83.88664,397,74.124146,32.166582,3,0.406974,6666.666667,unvoiced
91,0.285714,0.068894,4,370.37037,83.092088,397,73.636051,25.497445,3,0.319102,6666.666667,unvoiced
101,0.069307,0.074655,16,303.030303,71.288446,399,54.832605,15.638138,3,0.248723,6666.666667,unvoiced
100,0.14,0.087625,24,270.27027,52.820386,391,27.697331,9.15212,3,0.258224,6666.666667,unvoiced
94,0.138298,0.067663,34,238.095238,55.127285,397,28.463213,8.264567,5,0.220093,4000,unvoiced
89,0.078652,0.083811,54,192.307692,66.88348,399,45.935585,16.484191,3,0.315315,6666.666667,unvoiced
90,0.066667,0.06828,122,116.27907,60.681191,395,48.103384,19.717613,3,0.368324,6666.666667,unvoiced
85,0.058824,0.077452,53,194.174757,66.972843,399,49.657611,19.513847,3,0.352692,6666.666667,unvoiced
83,0.060241,0.089101,51,198.019802,73.706906,398,50.44104,19.645033,3,0.349815,6666.666667,unvoiced
97,0.082474,0.09883,98,135.135135,73.895111,395,55.365453,24.661431,3,0.409306,6666.666667,unvoiced
112,0.017857,0.085546,19,289.855072,73.066725,394,62.90579,25.500646,5,0.373585,4000,unvoiced
87,0.16092,0.080684,23,273.972603,86.559414,382,77.421222,38.882142,3,0.476383,6666.666667,unvoiced
65,0.030769,0.090764,11,327.868852,67.750357,380,58.151318,33.997147,3,0.550239,6666.666667,unvoiced
72,0.180556,0.082747,57,186.915888,72.143203,397,59.005171,34.75366,3,0.555098,6666.666667,unvoiced
92,0.043478,0.075691,86,147.058824,94.899363,396,75.714059,29.752923,3,0.366549,6666.666667,unvoiced
88,0.045455,0.083004,68,169.491525,76.637804,396,51.508207,20.498518,3,0.359137,6666.666667,unvoiced
89,0.033708,0.082601,68,169.491525,72.914628,386,45.696631,17.319177,3,0.335236,6666.666667,unvoiced
93,0.043011,0.087298,89,143.884892,97.498518,398,69.315184,26.398943,5,0.352,4000,unvoiced
80,0.075,0.062553,42,217.391304,66.514806,397,43.832068,19.420354,3,0.397434,6666.666667,unvoiced
67,0.074627,0.079275,48,204.081633,79.563107,399,41.379018,25.856914,3,0.576546,6666.666667,unvoiced
45,0.911111,0.084703,60,181.818182,89.327047,280,52.281764,45.417702,3,0.830456,6666.666667,unvoiced
36,0.055556,0.092069,40,222.222222,58.655402,399,63.098239,56.454077,3,0.863005,6666.666667,unvoiced
38,0.078947,0.109632,13,317.460317,70.206904,379,64.24102,55.052222,55,0.374406,363.636364,unvoiced
43,0.55814,0.111101,15,307.692308,98.322656,385,74.624183,49.222566,53,0.257592,377.358491,unvoiced
52,0.038462,0.072858,51,198.019802,76.783976,399,65.181223,47.364371,3,0.695973,6666.666667,unvoiced
76,0.065789,0.099692,16,303.030303,51.422385,399,22.403842,11.097382,4,0.406063,5000,unvoiced
87,0.103448,0.071928,16,303.030303,51.884827,399,25.266278,11.0759,4,0.35921,5000,unvoiced
88,0.125,0.075809,179,87.336245,36.931199,396,14.94125,9.449622,9,0.364737,2222.222222,unvoiced
98,0.05102,0.086541,41,219.78022,26.906309,396,8.010444,5.490478,10,0.435741,2000,unvoiced
88,0.159091,0.064471,36,232.55814,26.762354,398,11.519333,7.774086,15,0.414441,1333.333333,unvoiced
96,0.052083,0.075616,128,112.359551,14.491524,396,4.113196,2.174372,14,0.285513,1428.571429,unvoiced
95,0.042105,0.063198,79,155.03876,13.201314,392,5.196762,2.588042,14,0.305583,1428.571429,unvoiced
84,0.47619,0.063759,23,273.972603,31.368283,399,9.52252,5.644617,13,0.382737,1538.461538,unvoiced
67,0.328358,0.091559,15,307.692308,44.911008,398,18.309526,9.71005,5,0.311862,4000,unvoiced
56,0.035714,0.074662,59,183.486239,102.495345,398,75.139011,56.023209,3,0.718977,6666.666667,unvoiced
48,1.583333,0.069142,135,108.108108,95.192292,399,82.830338,64.688199,3,0.756827,6666.666667,unvoiced
37,0.324324,0.04546,171,90.497738,46.016716,203,18.899452,14.243677,12,0.489098,1666.666667,unvoiced
44,0.136364,0.067516,129,111.731844,36.107949,381,22.730927,12.575176,23,0.377247,869.565217,unvoiced
51,0.176471,0.131584,18,294.117647,39.591827,359,20.394845,10.449772,23,0.316245,869.565217,voiced
44,0.795455,0.104405,23,273.972603,34.998168,365,16.192233,11.179744,6,0.505165,3333.333333,voiced
56,0.142857,0.079526,24,270.27027,86.479488,396,60.872276,44.778501,73,0.669903,273.972603,voiced
50,0.12,0.095672,21,281.690141,50.077565,399,17.563019,15.284664,7,0.642524,2857.142857,unvoiced
30,0.466667,0.100384,1,392.156863,94.551111,399,64.519397,57.119114,7,0.823305,2857.142857,unvoiced
37,0.189189,0.078877,107,127.388535,67.129799,399,39.801298,34.218889,8,0.759244,2500,unvoiced
48,0.270833,0.071106,140,105.263158,101.18714,397,77.409625,58.694415,5,0.706558,4000,unvoiced
50,0.4,0.069031,38,227.272727,126.81743,397,89.532892,71.342976,3,0.774497,6666.666667,unvoiced
60,0.15,0.095773,75,160,48.924226,126,20.779711,15.845357,11,0.473797,1818.181818,unvoiced
86,0.104651,0.084346,103,130.718954,45.457193,399,30.973978,19.413435,11,0.433055,1818.181818,unvoiced
90,0.088889,0.084323,82,151.515152,60.864272,395,38.609335,19.727202,11,0.355541,1818.181818,unvoiced
72,0.305556,0.087856,2,384.615385,70.585018,395,39.645866,17.855451,12,0.299034,1666.666667,unvoiced
53,0.132075,0.112375,16,303.030303,59.514028,394,44.381922,30.486527,66,0.50666,303.030303,unvoiced
42,0.47619,0.09973,10,333.333333,66.041707,393,68.118818,49.428367,67,0.608178,298.507463,voiced
37,0.459459,0.207898,19,289.855072,55.24988,69,42.003847,40.767228,69,0.780101,289.855072,voiced
40,0.425,0.259753,19,289.855072,52.384415,68,61.086373,57.871327,68,0.816407,294.117647,voiced
41,0.317073,0.274983,18,294.117647,54.560183,68,96.360543,90.303954,68,0.854125,294.117647,voiced
37,0.648649,0.242858,17,298.507463,32.862943,270,132.784118,124.53318,67,0.870083,298.507463,voiced
34,0.529412,0.262541,17,298.507463,41.414735,336,144.835814,136.655786,67,0.874478,298.507463,voiced
31,0.83871,0.269274,18,294.117647,62.485367,68,138.582955,128.87903,68,0.850603,294.117647,voiced
31,0.483871,0.288908,18,294.117647,46.804401,69,99.833877,97.429366,69,0.865732,289.855072,voiced
33,1.424242,0.288815,22,277.777778,65.506697,70,56.11108,52.688835,70,0.760792,285.714286,voiced
22,4.454545,0.183691,23,273.972603,48.591965,344,19.405342,19.182489,72,0.524726,277.777778,voiced
16,1.625,0.109332,333,52.219321,76.231834,362,55.522392,74.922625,90,0.592961,222.222222,voiced
23,3.217391,0.053571,138,106.382979,77.559607,370,76.816228,58.100461,76,0.339778,263.157895,unvoiced
23,3.434783,0.083661,49,202.020202,81.264762,385,57.128014,54.514794,76,0.376607,263.157895,unvoiced
42,0.095238,0.062535,270,62.5,11.422299,399,3.912008,3.343159,4,0.343342,5000,unvoiced
106,0.037736,0.117472,21,281.690141,55.415965,399,25.752327,10.43082,4,0.327381,5000,unvoiced
145,0.041379,0.09816,22,277.777778,69.279032,399,48.965005,17.761141,4,0.321886,5000,unvoiced
113,0.123894,0.081215,1,392.156863,64.075522,398,44.891317,18.113514,5,0.358945,4000,unvoiced
71,0.042254,0.094983,17,298.507463,55.783631,396,24.360389,17.917119,5,0.612351,4000,unvoiced
